32448	ELIZABETH-BAE-BOUTIQ	08/30/2018 11:42:57	CBS
32449	SWEET TEA BOUTIQUE	08/30/2018 11:45:48	LAS PA
32450	EFFIES	08/30/2018 11:47:13	FG PA
32451	TFZ CORP	08/30/2018 11:48:18	CBS
32452	ZIGGY ZELDA	08/30/2018 11:49:59	FG PA
32453	TESORINA BOUTIQUE	08/30/2018 11:50:46	N41 PA
32456	EVEN-IN-THE-MIDWEST	08/30/2018 11:53:20	FG PA
32458	BROOKS BOUTIQUE	08/30/2018 11:54:29	N41 PA
32460	MILLS PHARMACY	08/30/2018 11:55:33	N41 PA
32461	THE-GENTLEMAN-S-STAC	08/30/2018 11:58:10	FG PA
32462	H-AND-CO	08/30/2018 11:59:47	FG PA
32463	EMILY ANNE	08/30/2018 12:00:35	N41 PA
32464	FASH FORWARD BOUTIQU	08/30/2018 12:01:34	CBS
32465	REVIVE	08/30/2018 12:03:13	CBS
32466	COTTONWOODCOMPANY	08/30/2018 12:09:15	N41 PA
32467	LEILA BOUTIQUE	08/30/2018 12:11:21	CBS
32470	LOOK WHAT I FOUND BO	08/30/2018 12:22:01	CBS
32471	TENNESSEE LACE BOUTI	08/30/2018 12:23:21	CBS
32472	MARIE AND MAE	08/30/2018 13:33:23	FG PA
32473	CRANE CLOTHING CO	08/30/2018 13:34:40	N41 PA
32474	SOMETHING SILVER	08/30/2018 13:36:27	N41 PA
32475	BRAD AND ZOE	08/30/2018 13:38:35	N41 PA
32476	BOUTIQUE ON FOX	08/30/2018 13:41:06	N41 PA
32477	MA BELLE BOUTIQUE	08/30/2018 13:42:35	CBS
32478	HELLO SUNSHINE BO	08/30/2018 13:44:10	N41 PA
32479	SEIRERS CLOTHING	08/30/2018 13:46:40	CBS
32480	BRICK HOUSE BOUTIQUE	08/30/2018 13:48:49	N41 PA
32482	FROU FROU FROCKS BOU	08/30/2018 13:50:03	CBS
32483	BLUSH STUDIOS-INC	08/30/2018 13:52:15	FG PA
32484	WREATHS AND MORE	08/30/2018 13:53:22	N41 PA
32485	RED BIRD BOUTIQUE	08/30/2018 13:55:19	FG PA
32486	ALL GUSSIED UP BOUTI	08/30/2018 13:56:02	CBS
32487	THE TRENDSETTER	08/30/2018 13:57:44	CBS
32488	LUCY AVE BOUTIQUE	08/30/2018 14:00:44	CBS
32489	BIT OF BLISS	08/30/2018 14:03:14	N41 PA
32490	SHARONS FASHIONS	08/30/2018 14:04:19	N41 PA
32491	GLAMOROUSPEACHBOUTIQ	08/30/2018 14:05:45	CBS
32492	MY-FOUR-DAUGHTERS-BO	08/30/2018 14:10:24	FG PA
32493	A AND S FURNISHINGS	08/30/2018 14:13:00	CBS
32495	SD BYRD	08/30/2018 14:15:50	N41 PA
32496	SWEET-SASSY BOUTIQUE	08/30/2018 14:16:55	N41 PA
32498	JENNILYNNS	08/30/2018 14:18:43	CBS
32499	ON CLOUD 9-MADISO-GA	08/30/2018 14:21:28	FG PA
32501	GOODPOPPYBOUTIQUE	08/30/2018 14:22:16	N41 PA
32502	THAT CRANE STORE-2	08/30/2018 14:23:20	CBS
32507	CADEN-AND-COMPANY	08/30/2018 14:30:42	FG PA
32510	TRENDZ BOUTIQUE	08/30/2018 14:31:32	N41 PA
32514	THE KLASSY GIRL BOUT	08/30/2018 14:35:22	N41 PA
32518	PANACHE APPAREL AND	08/30/2018 14:41:43	CBS
32523	ENCORE MOBERLY	08/30/2018 14:45:38	N41 PA
32527	BELLA MARIE BOUTIQUE	08/30/2018 14:55:23	FG PA
32530	ALL THAT SPARKLES BO	08/30/2018 14:56:55	FG PA
32531	GIFTS FROM THE HEART	08/30/2018 14:58:48	N41 PA
32532	MAGNOLIA-BOUTIQUE1	08/30/2018 15:06:10	FG PA
32536	SOUTHERN HEM CO	08/30/2018 15:15:44	CBS
32538	DARBYS	08/30/2018 15:19:57	FG PA
32541	SALON FITNESS SYSTEM	08/30/2018 15:21:55	N41 PA
32549	HIDDEN TREASURES	08/30/2018 15:41:26	FG PA
32552	A-GRACEFUL-STITCH	08/30/2018 15:43:15	FG PA
32556	TWISTED-PINEAPPLE-BO	08/30/2018 15:45:39	FG PA
32557	FINE-FRESH-AND-FUNKY	08/30/2018 15:46:59	FG PA
32561	PS BOUTIQUE-2	08/30/2018 15:50:22	FG PA
32562	JEWELS	08/30/2018 15:52:30	N41 PA
32565	HAYNES HARDWARE INC	08/30/2018 15:54:47	FG PA
32567	JULIE BROWNS BOUTIQU	08/30/2018 15:57:37	LAS PA
32570	DONOVAN ENTERPRISE-2	08/30/2018 16:01:08	LAS PA
32574	PLUM CRAZY	08/30/2018 16:03:52	N41 PA
32579	PEACHBLOSSOMANDCO	08/30/2018 16:09:57	N41 PA
32582	LAURIEANNES FASHION	08/30/2018 16:13:02	N41 PA
32586	HORSEFEATHERS	08/30/2018 16:17:00	N41 PA
32587	RUSTIC SOUL	08/30/2018 16:18:32	N41 PA
32590	CAROLYN CAMPBELL DUN	08/30/2018 16:20:23	FG PA
32592	POSSIBILITIES	08/30/2018 16:22:15	FG PA
32595	UNIQUE BOUTIQUE-OK	08/30/2018 16:23:25	CBS
32598	ACCESSORIZE IN STYLE	08/30/2018 16:25:05	CBS
32599	TREND AND MAIN	08/30/2018 16:26:14	CBS
32601	BRITTANYS ORIGINALS	08/30/2018 16:27:45	CBS
