33752	THE MUSTARD SEED MER	09/10/2018 07:51:55	N41 PA
33753	DOGWOODTREEBOUTIQUE	09/10/2018 07:54:37	FG PA
33754	THE GIVING TREE BOU	09/10/2018 07:55:43	N41 PA
33756	LABELLEVIE BOUTIQUE	09/10/2018 07:57:46	CBS
33759	GALLERIA DAY SPA	09/10/2018 08:00:17	N41 PA
33760	SWEET PEAS-MS	09/10/2018 08:02:44	N41 PA
33761	ZIA BOUTIQUE	09/10/2018 08:04:23	N41 PA
33763	THE LITTLE PINK SHOP	09/10/2018 08:08:12	N41 PA
33764	HITES CLOTHING	09/10/2018 08:12:12	N41 PA
33770	TOMMYANDME	09/10/2018 08:47:11	N41 PA
33771	BOUTIQUE RYE	09/10/2018 08:49:44	N41 PA
33772	SOUL BLESSED BOUTIQU	09/10/2018 08:52:23	FG PA
33774	ANNMARIES BOUTIQUE	09/10/2018 08:55:56	FG PA
33776	AESTHETICALLY BEAUTI	09/10/2018 08:57:01	CBS
33778	PINK IVY	09/10/2018 09:00:14	CBS
33780	CHICHI BOUTIQUE	09/10/2018 09:03:29	CBS
33781	SISTER-S SOUTHERN CH	09/10/2018 09:07:34	FG PA
33783	TURQUOISE-PEACOCK-BO	09/10/2018 09:09:46	FG PA
33784	THE HUMBLE THREAD	09/10/2018 09:10:49	N41 PA
33786	BRAND-NEW-YOU-LLC	09/10/2018 09:12:54	FG PA
33787	BLING-KS	09/10/2018 09:16:45	N41 PA
33789	PENNIES BOUTIQUE-THI	09/10/2018 09:18:11	N41 PA
33790	HALO-SALON	09/10/2018 09:19:59	FG PA
33793	THE BOOT SOURCE-NELS	09/10/2018 09:26:29	N41 PA
33795	TERRA FIRMA	09/10/2018 09:28:40	FG PA
33799	THE VELVETEEN HABIT	09/10/2018 09:34:04	FG PA
33801	ROSES-AND-GRACE-BOUT	09/10/2018 09:36:11	FG PA
33803	JKL DESIGNS	09/10/2018 09:39:34	FG PA
33807	UNHINGED-A-UNIQUE-BO	09/10/2018 09:44:40	FG PA
33811	KISS-AND-STITCH	09/10/2018 09:46:29	FG PA
33813	FABUTIQ	09/10/2018 09:48:28	FG PA
33814	PETALS N PRESENTS	09/10/2018 09:49:23	N41 PA
33816	BLACKBELT-HARDWARE-A	09/10/2018 09:51:25	N41 PA
33817	DAFFODILS-BOUTIQUE	09/10/2018 09:54:40	CBS
33818	ARLENES BOUTIQUE	09/10/2018 09:56:28	N41 PA
33820	THE-SHOEBOX-MTV	09/10/2018 09:58:43	FG PA
33821	JEWLZ	09/10/2018 10:05:11	FG PA
33823	BLOSSOM-BABES-BOUTIQ	09/10/2018 10:14:23	FG PA
33824	GLITTER AND GRACE-01	09/10/2018 10:17:08	FG PA
33827	THE OUTDOOR LOFT LLC	09/10/2018 10:21:50	N41 PA
33828	HAZEL AND EAST BOUTI	09/10/2018 10:23:11	N41 PA
33831	JANE-AND-JEAN-BOUTIQ	09/10/2018 10:25:51	FG PA
33833	THE-STREET-BOUTIQUE-	09/10/2018 10:27:32	FG PA
33837	THE GRASSROOTS HOME	09/10/2018 10:32:37	N41 PA
33838	CHANTILLY AND COTTON	09/10/2018 10:47:26	FG PA
33839	BEAUTIQUE	09/10/2018 10:49:24	LAS PA
33840	SI JOLIE	09/10/2018 10:54:05	LAS PA
33843	GUIDED BY GRACE BOUT	09/10/2018 10:59:19	N41 PA
33845	OCTOBER-BLOSSOM	09/10/2018 11:05:39	LAS PA
33847	ANNIE-S-BRIDAL-AND-D	09/10/2018 11:10:25	LAS PA
