34645	HEY JO BOUTIQUE FAYE	09/14/2018 14:48:36	N41 PA
34647	DAISY DAFFS BOUTIQUE	09/14/2018 14:50:12	N41 PA
34650	BONNIE LOU BOUTIQUE	09/14/2018 14:58:36	CBS
34651	MISS MATCH-CORONADO	09/14/2018 15:02:22	FG PA
34653	OASIS-27-SALON	09/14/2018 15:04:16	LAS PA
34658	KASEY LEIGH BOUTIQUE	09/14/2018 15:12:39	CBS
34660	PINKBLUSH	09/14/2018 15:14:03	N41 PA
34662	WORN-REFIND	09/14/2018 15:16:59	FG PA
34665	SONORAN SKIES-SOUTHW	09/14/2018 15:18:38	FG PA
34667	OKIE-AUSSIE-BOUTIQUE	09/14/2018 15:20:32	FG PA
34668	INGALLSSHIPBUILDING	09/14/2018 15:21:26	CBS
34670	LUX-BOUTIQUE-J-ALIS	09/14/2018 15:23:41	FG PA
34671	BIXOU	09/14/2018 15:38:00	CBS
34672	FOUNDRY	09/14/2018 15:39:27	CBS
34673	STRUT BOUTIQUE	09/14/2018 15:40:59	N41 PA
34674	TRABUE-AND-CO-LIL-DA	09/14/2018 15:42:53	FG PA
34675	FOLLOW YOUR ARROW BO	09/14/2018 15:44:28	FG PA
34676	PINK POPPY BOUTIQUE	09/14/2018 15:45:14	N41 PA
34677	LOU ROSE	09/14/2018 15:46:44	N41 PA
34678	THE HANG-UP	09/14/2018 15:48:33	FG PA
34679	3-WILLOWS-BOUTIQUE	09/14/2018 15:50:02	FG PA
34680	J CUMBERLAND 01	09/14/2018 15:50:48	N41 PA
34681	J CUMBERLAND 02	09/14/2018 15:51:51	N41 PA
34682	MOUNTAIN MAMAS MOBIL	09/14/2018 15:53:13	CBS
34684	POLKADOTS	09/14/2018 15:54:52	CBS
34685	A-GRACEFUL-STITCH	09/14/2018 15:58:55	FG PA
34686	BLUSH STUDIOS-INC	09/14/2018 16:01:17	FG PA
34687	BLESSINGS GIFT SHOP	09/14/2018 16:05:31	N41 PA
34688	FIT4GIRLS	09/14/2018 16:06:56	N41 PA
34689	HANGER MANAGEMENT	09/14/2018 16:09:58	CBS
34690	CONSIGN 2 DESIGN	09/14/2018 16:11:27	N41 PA
34691	CARRIES CLOSET	09/14/2018 16:12:50	N41 PA
34692	SOUTHERN THREADS-BRA	09/14/2018 16:13:59	CBS
34693	SOHO BOUTIQUE	09/14/2018 16:15:53	CBS
34694	BEAUTY BOUTIQUE	09/14/2018 16:17:00	CBS
34697	SEA-LA-VIE-BOUTIQUE	09/14/2018 16:21:03	CBS
34699	31TEWNTYFIVE	09/14/2018 16:22:25	N41 PA
34702	MERRICK-HOT-YOGA	09/14/2018 16:24:39	FG PA
34703	ON CLOUD 9-MADISO-GA	09/14/2018 16:25:51	N41 PA
34704	CARISSAS DIVINE D	09/14/2018 16:26:56	CBS
34705	ROYAL AND REESE	09/14/2018 16:29:39	FG PA
