28933	SIMPLY SOPHIE	08/07/2018 07:50:43	N41 PA
28935	ELLA-AND-BLAKE	08/07/2018 08:04:48	N41 PA
28936	PATRICIAS-RAZZLE-2	08/07/2018 08:09:50	LAS PA
28937	KITTY-AND-MAIN	08/07/2018 08:13:03	LAS PA
28939	ROOTS-BOUTIQUE	08/07/2018 08:17:45	FG PA
28941	THE-UNDERGROUND-FASH	08/07/2018 08:19:44	FG PA
28943	EVER-AFTER-BOUTIQUE	08/07/2018 08:22:55	FG PA
28946	A-GRACEFUL-STITCH	08/07/2018 08:24:19	FG PA
28949	BELLA WIGS AND BOUTI	08/07/2018 08:26:00	CBS
28955	HONEY BROWNS	08/07/2018 08:30:18	FG PA
28957	MICHAEL KATE BOUTIQU	08/07/2018 08:32:10	N41 PA
28958	WHISKEY WILLOW LLC-2	08/07/2018 08:35:22	FG PA
28959	PRAIRIE BOUTIQUE	08/07/2018 08:39:21	N41 PA
28961	GIFTS SEW SWEET	08/07/2018 08:40:47	N41 PA
28962	GRACE-AND-GRATITUDE-	08/07/2018 08:44:17	FG PA
28964	ALIS BUBBLEGUM BOUTI	08/07/2018 08:47:25	FG PA
28965	SILHOUETTES BOUTIQUE	08/07/2018 08:52:29	FG PA
28976	SOUTHERN SASS BOU-01	08/07/2018 09:15:38	N41 PA
28977	SOUTHERN CHICS BOUTI	08/07/2018 09:16:57	N41 PA
28978	YASER-HAMIDEH	08/07/2018 09:21:40	FG PA
28985	STYLE ME APPAREL LLC	08/07/2018 09:35:31	FG PA
28988	MERAKI-BOUTIQUE	08/07/2018 09:37:31	FG PA
28994	THE CLOSET BOUTIQ	08/07/2018 09:41:19	FG PA
28996	THE PINK DOOR	08/07/2018 09:42:47	FG PA
28997	HELLO-BEAUTIFUL-BOU2	08/07/2018 09:47:23	FG PA
28999	BA RETAIL LLC	08/07/2018 09:50:50	FG PA
29008	HIGHLAND LANE	08/07/2018 09:58:22	N41 PA
29021	LOLABELLAS-2	08/07/2018 11:15:16	FG PA
29024	CHRISSIES COLLECT	08/07/2018 11:17:15	N41 PA
29025	THE RANCHERS WIFE -2	08/07/2018 11:18:38	N41 PA
29026	STELLA BEE	08/07/2018 11:19:41	N41 PA
29027	STELLA RAES	08/07/2018 11:21:55	CBS
29028	GALLERIA DAY SPA	08/07/2018 11:23:13	N41 PA
29030	BELLA-AND-BLOOM-BOUT	08/07/2018 11:24:15	N41 PA
29031	IMAS FASHIONS	08/07/2018 11:25:49	N41 PA
29033	ALL THAT CHEER	08/07/2018 11:26:51	N41 PA
29035	LIKE MOTHER LIKE DAU	08/07/2018 11:27:54	N41 PA
29037	EMBELLISHED HOME	08/07/2018 11:30:54	N41 PA
29038	ANNE-ELLEN-LLC-DBA-A	08/07/2018 11:33:13	FG PA
29039	CHICK A DEES-01	08/07/2018 11:35:09	CBS
29040	ANNA JADE BOUTIQUE	08/07/2018 11:38:18	CBS
29042	HIGH-COTTON-VINTAGE-	08/07/2018 11:42:24	CBS
29045	CASEY-CREEK-SOUTHERN	08/07/2018 13:51:45	LAS PA
