31159	SOUTHERN MAGNOLIA BO	08/21/2018 15:59:08	LAS PA
31160	RED LEOPARD	08/21/2018 16:00:09	CBS
31161	MILDRED AND MABLES	08/21/2018 16:02:06	N41 PA
31162	DALES	08/21/2018 16:03:23	CBS
31163	LULA TS BOUTIQUE	08/21/2018 16:04:42	N41 PA
31164	DOLL FACTORY	08/21/2018 16:06:39	CBS
31166	CIRCA	08/21/2018 16:07:56	N41 PA
31171	SENSIA DBA RED OAK	08/21/2018 16:12:53	LAS PA
31174	ROSALINDROSE	08/21/2018 16:15:07	FG PA
31175	THREADOLOGY BOUTIQUE	08/21/2018 16:16:41	FG PA
31179	THE-SOUTHERN-REFINER	08/21/2018 16:21:59	LAS PA
31181	JAMIE A-BOUTIQUE	08/21/2018 16:23:24	FG PA
