34813	COLONIAL-DESIGNS	09/17/2018 12:13:21	FG PA
34815	WILD OATS BOUTIQUE	09/17/2018 12:16:03	FG PA
34817	SWEET-CHEEKS-BOUTIQU	09/17/2018 12:24:37	FG PA
34825	GALLERIA DAY SPA	09/17/2018 13:39:22	N41 PA
34827	JULIE B	09/17/2018 13:41:39	N41 PA
34828	TROPICALTANNING	09/17/2018 13:44:07	N41 PA
34830	DEERCREEKBOUTIQUE	09/17/2018 13:45:36	CBS
34835	THE MINT JULEP BOUTI	09/17/2018 13:51:52	CBS
34836	GREEN GOAT TRADING C	09/17/2018 13:55:14	CBS
34841	CANDLER HOSPITAL GIF	09/17/2018 14:01:08	N41 PA
34842	UNIQUELYCHICBOUTIQUE	09/17/2018 14:02:36	N41 PA
34844	TREECE INC THE POTTE	09/17/2018 14:06:54	FG PA
34845	ANANDA YOGA STUDIO	09/17/2018 14:08:26	FG PA
34847	CODY-COUTURE	09/17/2018 14:11:55	LAS PA
34850	COMMON-ROOTS-BOUTIQU	09/17/2018 14:16:10	LAS PA
34851	CHICORY-STREET-BOUTI	09/17/2018 14:18:17	LAS PA
34852	SASSY-FRASS-TEES-XTR	09/17/2018 14:21:32	LAS PA
34853	SPOONS-FULL-OF-SUGAR	09/17/2018 14:30:38	LAS PA
34854	PINK-PAPYA---CO	09/17/2018 14:34:52	LAS PA
34855	THE-YELLOW-CANARY	09/17/2018 14:37:49	LAS PA
34856	TEXAS STITCHES	09/17/2018 14:47:39	N41 PA
34857	MISS MATCH-SAN DIEGO	09/17/2018 14:51:19	FG PA
34864	RUBY-HAWA-LLC	09/17/2018 15:00:38	FG PA
34865	THE PINK PUG	09/17/2018 15:04:19	FG PA
34867	MOLBELLE-BOUTIQUE	09/17/2018 15:11:11	FG PA
34869	THE-UNDERGROUND-FASH	09/17/2018 15:20:14	FG PA
34870	DONOVAN ENTERPRISES-	09/17/2018 15:37:23	LAS PA
34872	MODPOSH-BOUTIQUE	09/17/2018 15:39:18	LAS PA
34873	MODEST E BOUTIQUE	09/17/2018 15:41:55	LAS PA
34874	SENCILLAS	09/17/2018 15:46:29	N41 PA
34877	PIXBAE-BOUTIQUE	09/17/2018 15:51:41	FG PA
34880	SERENITY BOUTIQUE-2	09/17/2018 15:58:00	FG PA
34881	FOUR-POINT-COUTURE	09/17/2018 15:59:59	FG PA
34884	NATURAL-BLONDES	09/17/2018 16:04:39	CBS
34886	SOUTHERN CHARM BO-06	09/17/2018 16:06:44	CBS
34887	PRETTY PRETTY PLEASE	09/17/2018 16:09:27	N41 PA
34890	HIMALAYAN MOUNTAIN	09/17/2018 16:18:27	N41 PA
34892	UPTOWN BOUTIQUE-AL	09/17/2018 16:26:00	N41 PA
34894	CASUAL ISLAND	09/17/2018 16:30:28	FG PA
