32688	O-HOW CUTE	08/31/2018 11:21:06	CBS
32689	REAL-DEALS-ON-HOME-1	08/31/2018 11:22:12	CBS
32691	THE SOUTHERN DRAWL B	08/31/2018 11:25:21	CBS
32692	THE-BACKDOOR-BOUTIQU	08/31/2018 11:27:25	CBS
32693	GREENSBORO-GRASSROOT	08/31/2018 11:29:48	LAS PA
32694	VINTAGE VIBE TEXAS	08/31/2018 11:30:36	N41 PA
32695	RUSTIC RUFFLES	08/31/2018 11:31:44	N41 PA
32697	BARBED WIRE-LACE-DUB	08/31/2018 11:34:55	N41 PA
32698	ZELLA-BOUTIQUE	08/31/2018 11:37:56	CBS
32700	THE SHADY LADYS CLOS	08/31/2018 11:39:28	N41 PA
32703	KEY BOUTIQUE	08/31/2018 11:42:55	CBS
32705	OASIS SPA AND SALON	08/31/2018 11:46:06	FG PA
32706	ZIGLAR INC	08/31/2018 11:47:37	N41 PA
32707	HIGH-COTTON-VINTAGE-	08/31/2018 11:48:43	N41 PA
32709	ANGIES-SMALL-TOWN-CH	08/31/2018 11:50:38	FG PA
32710	POINT OF ORI (TX)	08/31/2018 11:51:28	N41 PA
32711	BETSYSCUSTOMCREATION	08/31/2018 11:52:36	N41 PA
32712	LELE BS BOUTIQUE LLC	08/31/2018 11:53:43	N41 PA
32713	JOLLEYS	08/31/2018 11:55:11	N41 PA
32715	JUST-3-BLUE-BOUTIQUE	08/31/2018 11:58:49	CBS
32717	PERFECT TOUCH	08/31/2018 12:00:30	N41 PA
32720	BEKA BOUTIQUE	08/31/2018 12:02:30	FG PA
32723	TWO CHICKS ON A CLOT	08/31/2018 12:04:08	FG PA
32728	SOLENE	08/31/2018 12:05:57	FG PA
32731	HIGHLAND LANE	08/31/2018 12:07:37	N41 PA
32735	BLESSINGS GIFT SHOP	08/31/2018 12:09:59	CBS
32737	REBECCAS RANCH	08/31/2018 12:12:11	CBS
32739	IMAGE MAKERS-TUSCALO	08/31/2018 12:14:08	LAS PA
32740	STUDIO 202-SISTERS B	08/31/2018 12:15:35	N41 PA
32741	TURQUOISE AND TEQUIL	08/31/2018 12:17:21	FG PA
32742	PBANDJ	08/31/2018 12:19:59	FG PA
32743	THE NEST	08/31/2018 12:21:05	CBS
32746	THE PALM TREE DENTON	08/31/2018 12:23:12	N41 PA
32747	MAIN STREET TRENDS-L	08/31/2018 13:36:31	CBS
32748	PRIMP-1-PRIMP SELBY	08/31/2018 13:38:25	CBS
32752	FOREVER YOUNG BOUTIQ	08/31/2018 13:50:45	N41 PA
32753	CAROLS	08/31/2018 13:55:55	N41 PA
32754	ON DECK	08/31/2018 13:59:50	CBS
32755	PGI SALES	08/31/2018 14:04:02	CBS
32761	PGI SALES	08/31/2018 14:13:36	CBS
32762	PGI SALES-2	08/31/2018 14:14:11	CBS
32769	GET GUSSIED UP-LUBBO	08/31/2018 14:23:16	N41 PA
32777	GYPSY-REBEL-BOUTIQUE	08/31/2018 14:43:34	CBS
32780	THE LITTLE BOUTIQUE	08/31/2018 14:47:34	N41 PA
32785	DIEUX-MAIN-SPECIALTY	08/31/2018 14:51:06	CBS
32788	SMITTEN GIFT BOUTIQU	08/31/2018 14:57:09	FG PA
32790	BAREFOOT LANE LLC	08/31/2018 14:59:44	FG PA
32791	PRAY-INTERNATIONAL-D	08/31/2018 15:03:58	CBS
32792	TURN-THE-PAIGE-CLOTH	08/31/2018 15:07:24	CBS
32794	CAROLINES BOUTIQUE	08/31/2018 15:15:54	FG PA
32795	TAN YUR CAN BOUTIQUE	08/31/2018 15:17:32	N41 PA
32796	LIVING-GRACE-BOUTIQU	08/31/2018 15:21:31	FG PA
32799	TRENDY UNLIMITED-TX	08/31/2018 15:24:52	FG PA
32803	ARROW CREEK	08/31/2018 15:37:31	FG PA
32807	SMALL TOWN BRANDING	08/31/2018 15:41:04	FG PA
32814	MULBERRY DRIVE 801	08/31/2018 15:45:09	LAS PA
32817	HIMALAYAN MOUNTAIN	08/31/2018 15:49:12	N41 PA
32820	GRACEFUL LACE LLC	08/31/2018 15:53:24	N41 PA
32821	6TH STREET BOUTIQUE	08/31/2018 15:56:13	N41 PA
32824	PEYTONS ATTIC	08/31/2018 15:59:28	N41 PA
32829	THE STUDIO SALON	08/31/2018 16:06:29	N41 PA
32830	SOFI-STELLA	08/31/2018 16:08:05	N41 PA
32831	AUBERGINE-LLC	08/31/2018 16:09:30	N41 PA
32838	SEASONS--HOME	08/31/2018 16:19:17	FG PA
32840	THE PAINT POST MAIN	08/31/2018 16:20:49	FG PA
32841	THE HOMEPLACE	08/31/2018 16:22:33	FG PA
32842	RAGANS FASHIONS	08/31/2018 16:24:02	CBS
32843	JULIA MAE LLC	08/31/2018 16:25:03	N41 PA
32844	MAGNOLIA-ROAD-BOUTIQ	08/31/2018 16:26:29	N41 PA
