32184	THESIXBLISS	08/29/2018 07:43:34	N41 PA
32185	MOLLY MALONES BOUTIQ	08/29/2018 07:47:05	N41 PA
32186	LOVE-LILAC-RUBY	08/29/2018 07:48:15	CBS
32187	CREATIVE IMAGES LLC	08/29/2018 07:50:07	CBS
32188	LOVELYRUBIES	08/29/2018 07:51:45	N41 PA
32189	THEWORKSBOUTIQUE	08/29/2018 07:57:13	N41 PA
32191	BAYABELLE BOUTIQUE	08/29/2018 08:07:57	N41 PA
32193	BOOTHEEL BLISS BOUTI	08/29/2018 08:14:29	FG PA
32196	ADORABLY-DRESSED	08/29/2018 08:17:05	FG PA
32200	BMARIE	08/29/2018 08:21:13	N41 PA
32202	SOUTHERN SPECIALTY M	08/29/2018 08:24:50	FG PA
32204	TURNROW BOUTIQUE LLC	08/29/2018 08:25:58	N41 PA
32205	SHAUNAS CRAZY CLOSET	08/29/2018 08:28:42	CBS
32207	BLISS SALON AND SPA	08/29/2018 08:37:00	FG PA
32208	BE-YOU-BOUTIQUE	08/29/2018 08:54:27	LAS PA
32210	SCULPTURE-INC	08/29/2018 08:58:47	N41 PA
32211	FANCY FINDS JEWELRY	08/29/2018 09:00:52	LAS PA
32213	FASHION LINK-2	08/29/2018 09:08:15	LAS PA
32214	CASUALLY-BLISS	08/29/2018 09:10:37	N41 PA
32215	PRAIRIE-PEARLS	08/29/2018 09:14:05	CBS
32216	SWEET-DAISIES-BOUTIQ	08/29/2018 09:19:41	FG PA
32218	JALEXANDRIABOUTIQUE	08/29/2018 09:20:50	N41 PA
32220	LIKE-A-BOSS-LLC	08/29/2018 09:24:26	CBS
32222	AJ AUSTIN	08/29/2018 09:32:28	N41 PA
32223	SIMPLY SAGE MARKET	08/29/2018 09:37:23	FG PA
32227	THE BIMINI BUTTERFLY	08/29/2018 09:45:58	N41 PA
32231	LUXIE PLUM BOUTIQUE	08/29/2018 09:54:32	N41 PA
32232	SWEET TEA DESIGNS LL	08/29/2018 10:04:59	CBS
32233	TNT WESTERN WEAR	08/29/2018 10:06:01	CBS
32235	THE CHATTERBOX	08/29/2018 10:12:51	CBS
32236	FINE-FUNKY-FORT COLL	08/29/2018 10:19:11	N41 PA
32237	BLUE RAVEN EMPORIUM	08/29/2018 10:21:53	CBS
32238	LIVINGSTON FLOWER BA	08/29/2018 10:23:26	CBS
32239	RUMOUR BOUTIQUE LLC	08/29/2018 10:25:39	N41 PA
