31997	CANDY APPLE BOUTIQUE	08/28/2018 07:42:38	N41 PA
31998	SHOPPE 23	08/28/2018 07:44:15	N41 PA
31999	FREE SPIRIT BOUTIQUE	08/28/2018 07:48:13	N41 PA
32001	SHOPAHOLICS ONLY BOU	08/28/2018 08:00:32	CBS
32002	THE-PINK-ROOM	08/28/2018 08:01:44	N41 PA
32003	FUNKY MONKEY	08/28/2018 08:02:46	N41 PA
32004	JESS LEA BOUTIQUE	08/28/2018 08:04:53	FG PA
32006	SHANNONS BOUTIQUE	08/28/2018 08:05:43	N41 PA
32007	REPURPOSE BOUTIQUE	08/28/2018 08:07:05	CBS
32008	THE GIFT BARN	08/28/2018 08:08:15	N41 PA
32009	HOUSE OF SAGE	08/28/2018 08:09:59	FG PA
32011	ALORA BOUTIQUE	08/28/2018 08:11:08	N41 PA
32012	REFLECTIONS SALON	08/28/2018 08:14:25	CBS
32013	THE GIFT BOX-TAMPA-F	08/28/2018 08:34:02	CBS
32016	SENSIA DBA RED OAK	08/28/2018 08:58:18	FG PA
32019	THE-SASSY-BOUTIQUE	08/28/2018 09:03:45	FG PA
32020	IMPRESSIONS BY TRACY	08/28/2018 09:07:58	N41 PA
32021	BLUSH BOUTIQUE-BATES	08/28/2018 09:09:47	CBS
32024	WILDWOOD CHARM	08/28/2018 09:17:40	CBS
32026	ALLIED FEEDS	08/28/2018 09:18:54	N41 PA
32027	TRAVELING TRENDS	08/28/2018 09:23:56	CBS
32028	CASUAL ISLAND	08/28/2018 09:28:39	FG PA
32029	THE MERRY MARKET	08/28/2018 09:29:50	CBS
32031	PEACOCKS-PEARLS	08/28/2018 09:39:06	CBS
32032	THE PINK PORCH	08/28/2018 09:45:03	CBS
32033	BLUSH N BEAUTY	08/28/2018 09:52:36	N41 PA
32034	BEAUTY BOUTIQUE	08/28/2018 09:55:30	CBS
32035	BUCKETHEADS	08/28/2018 09:56:50	CBS
32038	NESTLED AND COMPANY	08/28/2018 10:00:22	N41 PA
32039	DIVA B DESIGNS	08/28/2018 10:03:57	CBS
32043	TOUCH OF CLASS BOUTI	08/28/2018 10:20:33	CBS
32044	CHIC GYPSY BOUTIQUE	08/28/2018 10:22:33	CBS
32045	THE MARBLE GYPSY	08/28/2018 10:27:00	FG PA
32047	MAKEUP LOUNGE	08/28/2018 10:30:03	FG PA
32051	ELLA-AND-E-CLOTHING-	08/28/2018 10:53:22	N41 PA
32052	CASTLEROCK-ECOMMERCE	08/28/2018 10:56:25	CBS
32054	GIFTED	08/28/2018 11:06:25	FG PA
32055	THE-STREET-BOUTIQUE-	08/28/2018 11:32:13	FG PA
32056	PRINT HOUSE BOUTIQUE	08/28/2018 11:34:18	N41 PA
32057	BROMLEY AND BROWN BO	08/28/2018 11:35:57	N41 PA
32058	LITTON TRAVEL AND TR	08/28/2018 11:38:43	N41 PA
32059	INDIGO-AVE-BOUTIQUE	08/28/2018 11:40:40	N41 PA
32062	SOUTHERN TIES BOUTIQ	08/28/2018 11:47:23	N41 PA
32063	WILD OATS BOUTIQUE	08/28/2018 11:49:09	FG PA
