31347	CHARMING LITTLE DESI	08/22/2018 14:06:34	FG PA
31349	BELLA MARIE BOUTIQUE	08/22/2018 14:13:41	FG PA
31350	KT LEIGHS BOUTIQUE	08/22/2018 14:14:50	N41 PA
31351	TNT-TREASURES-AND-DE	08/22/2018 14:18:35	FG PA
31352	MAKEUP LOUNGE	08/22/2018 14:20:13	FG PA
31354	JALEXANDRIABOUTIQUE	08/22/2018 14:26:37	N41 PA
31355	PURPLELILACBOUTIQUE	08/22/2018 14:28:49	N41 PA
31357	SOUTHERN DAISYS BOUT	08/22/2018 14:31:12	CBS
31359	TRAINGLE-QUICK-SHOP-	08/22/2018 14:47:07	FG PA
31360	EMILYMCCARTHY	08/22/2018 14:47:52	N41 PA
31361	SOUTHERN FAITH	08/22/2018 14:50:03	N41 PA
31362	OLIVIAGRACEBOUTIQUE	08/22/2018 14:51:28	CBS
31365	LEIMARIE-LIMITED	08/22/2018 14:56:45	N41 PA
31366	GRAIN-THREAD	08/22/2018 15:00:05	N41 PA
